id,year,Hispanic,Female,Grades,tobacco,alcohol,mj,sibsmoke,sibdrink,adultdrink,adultsmoke,year_value,rooms,nusing,present,sport_basket,sport_soccer,sport_run,school,has_sib,toa_smoke,toa_drink,toa_mj,exposure_smoke,exposure_count,exposure_smoke_se,exposure_female,exposure_2steps,exposure_indegree,exposure_density,exposure_team,exposure_simmelian,indegree,outdegree,ego_density,exposure_perceived_count,exposure_perceived
111-0084,1,0,1,5,0,0,0,0,0,0,0,2010,2,0,1,,,,111,1,,,,,,,,,,,,,11,8,0.347222222222222,0,
111-0084,2,0,1,4.5,0,0,0,0,0,0,0,2011,2,0,1,,,,111,1,,,,0,0,0.127021495689893,0,0.0638297872340426,0,0,0,0,11,7,0.25,0,0
111-0084,3,0,1,4.66666666666667,,,,0,,,,2012,2,0,,,,,111,1,,,,0,0,0.426078288902876,0,0.0571428571428571,0,0,0,0,0,0,0,0,0
111-0084,4,0,1,4.5,0,0,0,0,0,0,0,2013,2,0,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,2,1,0.5,0,0
111-0086,1,1,0,1,0,0,0,,,,,2010,3,0,1,,,,111,,,3,4,,,,,,,,,,2,6,0.214285714285714,0,
111-0086,2,1,0,1.5,0,0,0,0,0,0,0,2011,3,0,1,,,,111,1,,3,4,0.5,3,0.168708845068699,0.5,0.464285714285714,0.695652173913044,0.54070981210856,0,0,1,8,0.180555555555556,0,0
111-0086,3,1,0,2.5,0,1,0,0,0,0,0,2012,4,0,1,,1,,111,1,,3,4,0.375,3,0.137149185442286,0.375,0.405405405405405,0.37037037037037,0.32139577594123,0,0,3,6,0.285714285714286,0,0
111-0086,4,1,0,2.5,0,1,1,0,0,1,0,2013,4,0,1,,,,111,1,,3,4,0.166666666666667,1,0.25951917929744,0.166666666666667,0.2,0.166666666666667,0,0,0,0,1,0.5,0,0
111-0088,1,,0,3,1,0,1,0,0,1,0,2010,4,4,1,,,,111,1,1,,1,,,,,,,,,,0,10,0.0909090909090909,4,
111-0088,2,,0,2.5,1,0,1,0,0,1,0,2011,3,3,1,,,,111,1,1,,1,0.3,3,0.169342088143073,0.25,0.357142857142857,0.224489795918367,0.64031362299902,0,0,3,2,0.5,3,0.4
111-0088,3,,0,2.75,1,,1,0,,,,2012,3,0,,,,,111,1,1,,1,0,0,0.239076380530201,0,0.444444444444444,0,0,0,0,0,0,0,0,1
111-0088,4,,0,2.75,1,,1,0,,,,2013,3,0,,,,,111,1,1,,1,0,0,0.261620403040956,0,0,0,0,0,0,0,0,0,0,0
111-0089,1,,0,1.5,0,0,0,1,0,0,0,2010,3,0,1,,,,111,1,,,,,,,,,,,,,2,4,0.4,0,
111-0089,2,,0,1.5,0,0,0,0,0,0,0,2011,3,0,1,,,,111,1,,,,0,0,0.120228685495766,0,0,0,0,0,0,2,2,1,0,0
111-0089,3,,0,1.5,,,,0,,,,2012,3,0,,,,,111,1,,,,0,0,0.350508229036325,0,0,0,0,0,0,0,0,0,0,0
111-0089,4,,0,1.5,,,,0,,,,2013,3,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,2,0,0,0,0
111-0091,1,,1,5,0,1,0,0,0,1,0,2010,3,0,1,,,,111,0,,1,,,,,,,,,,,6,12,0.217948717948718,0,
111-0091,2,,1,5,0,1,0,0,0,1,0,2011,3,0,1,,,,111,0,,1,,0.0833333333333333,1,0.122308466655347,0,0.0735294117647059,0.0714285714285714,0.133492376309511,0,0,5,11,0.174242424242424,0,0
111-0091,3,,1,5,,1,,0,,,,2012,3,0,,,,,111,0,,1,,0.272727272727273,3,0.397972999302961,0.285714285714286,0.209677419354839,0.25,0.234251968503937,0,0,0,0,0,0,0
111-0091,4,,1,5,,1,,0,,,,2013,3,0,,,,,111,0,,1,,0,0,0.262343199778715,0,0,0,0,0,0,2,0,0,0,0
111-0092,1,,1,3.5,0,0,0,0,0,0,0,2010,5,0,1,1,,,111,1,,,,,,,,,,,,,7,2,1,0,
111-0092,2,,1,3.5,0,0,0,1,0,0,0,2011,3,0,1,,,,111,1,,,,0,0,0.115594996103721,0,0,0,0,0,0,5,6,0.333333333333333,0,0
111-0092,3,,1,3.5,0,0,0,0,0,1,0,2012,3,0,1,,,,111,1,,,,0,0,0.27171411229026,0,0.15,0,0,0,0,0,0,0,0,0
111-0092,4,,1,3.5,,,,0,,,,2013,3,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0093,1,0,1,4,0,0,0,0,0,1,1,2010,3,0,1,1,,,111,1,,,,,,,,,,,,,4,3,0.416666666666667,0,
111-0093,2,0,1,4.5,0,0,0,0,0,1,1,2011,3,0,1,1,,,111,1,,,,0,0,0.312326949762161,0,0.136363636363636,0,0,0,0,4,4,0.3,0,0
111-0093,3,0,1,4.5,0,0,0,0,0,0,0,2012,5,0,1,,,,111,1,,,,0.25,1,0.362228482285843,0.25,0.315789473684211,0.5,0.168539325842697,1,0,4,5,0.233333333333333,0,0
111-0093,4,0,1,4.5,0,0,0,0,0,1,0,2013,5,1,1,1,,,111,1,,,,0,0,0.198925819537492,0,0.09375,0,0,0,0,4,2,0.666666666666667,1,0
111-0094,1,1,0,3.5,0,0,0,0,0,1,0,2010,4,0,1,,,,111,1,,,,,,,,,,,,,1,3,0.25,0,
111-0094,2,1,0,3.5,0,,,0,,,0,2011,4,0,1,,,,111,1,,,,0,0,0.174848654624252,0,0.125,0,0,0,0,0,2,0.333333333333333,0,0
111-0094,3,1,0,4.5,0,0,0,0,0,1,0,2012,4,0,1,,,,111,1,,,,0,0,0.271925581379857,0,0,0,0,0,0,0,0,0,0,0
111-0094,4,1,0,4.5,0,0,0,0,1,1,0,2013,4,1,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,1,1,0.5,1,0
111-0096,1,0,0,5,0,0,0,0,0,0,0,2010,3,0,1,,,,111,1,,,,,,,,,,,,,1,5,0.833333333333333,0,
111-0096,2,0,0,5,0,0,0,0,0,0,0,2011,3,0,1,,,,111,1,,,,0.2,1,0.120664825634363,0.5,0.107142857142857,0.171428571428571,0.0509731232622799,0,0,1,2,0.5,0,0
111-0096,3,0,0,4.83333333333333,,,,0,,,,2012,3,0,,,,,111,1,,,,0,0,0.277038494879002,0,0,0,0,0,0,0,0,0,0,0
111-0096,4,0,0,4.5,0,0,0,0,0,1,0,2013,3,0,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,2,1,0.5,0,0
111-0097,1,,0,2.5,1,1,0,0,0,1,0,2010,3,6,1,,,,111,1,1,1,2,,,,,,,,,,3,2,0.333333333333333,6,
111-0097,2,,0,2.5,1,1,1,0,0,0,1,2011,3,0,1,,,,111,1,1,1,2,0,0,0.169774186931982,0,0,0,0,0,0,4,2,0.333333333333333,0,1
111-0097,3,,0,2.5,1,1,1,0,,,,2012,3,0,,,,,111,1,1,1,2,0,0,0.216153122300851,0,0,0,0,0,0,0,0,0,0,0
111-0097,4,,0,2.5,1,1,1,0,,,,2013,3,0,1,,,,111,1,1,1,2,0,0,0.261620403040956,0,0,0,0,0,0,2,0,0,0,0
111-0101,1,1,0,3.5,0,,0,,,,,,,0,,,,,111,,4,3,4,,,,,,,,,,3,0,0,0,
111-0101,2,1,0,3.5,0,,0,,,,,2011,,0,,,,,111,,4,3,4,0,0,0.14597832801171,0,0,0,0,0,0,1,0,0,0,0
111-0101,3,1,0,3.5,0,1,0,0,0,1,0,2012,4,0,1,,1,,111,1,4,3,4,0,0,0.193307907408316,0,0,0,0,0,0,2,2,0.333333333333333,0,0
111-0101,4,1,0,3.5,1,1,1,0,1,1,0,2013,4,0,1,,1,,111,1,4,3,4,1,2,0.261623101817646,1,1,1,1,0,0,4,1,1.5,0,0
111-0102,1,1,0,3.5,1,1,1,0,0,0,0,2010,2,3,1,,,,111,1,1,1,1,,,,,,,,,,3,1,1,3,
111-0102,2,1,0,3,1,1,1,0,0,0,0,2011,2,1,1,,,,111,1,1,1,1,0,0,7.43895565667189e-14,0,0,0,0,0,0,2,1,0.5,1,1
111-0102,3,1,0,2.5,1,1,1,0,0,0,0,2012,2,1,1,,,,111,1,1,1,1,1,1,0.344198954451829,0,0.363636363636364,1,1,0,0,2,3,0.583333333333333,1,1
111-0102,4,1,0,3.5,1,1,1,0,0,1,1,2013,2,0,1,,,,111,1,1,1,1,0,0,0.273571535958343,0,0.25,0,0,0,0,4,1,1,0,0.333333333333333
111-0104,1,1,1,3,0,,,,,,,,,0,,,,,111,,,2,2,,,,,,,,,,2,0,0,0,
111-0104,2,1,1,3,0,1,1,1,0,1,1,2011,,1,1,,,,111,1,,2,2,0,0,0.134068175959817,0,0,0,0,0,0,3,0,0,1,0
111-0104,3,1,1,3,,1,1,1,,,,2012,,0,,,,,111,1,,2,2,0,0,0.483874515144239,0,0,0,0,0,0,3,0,0,0,0
111-0104,4,1,1,3,0,1,1,1,1,1,0,2013,,3,1,,,,111,1,,2,2,0,0,0.12805717505205,0,0,0,0,0,0,2,2,0.333333333333333,3,0
111-0109,1,0,0,5,0,0,0,0,0,0,0,2010,3,0,1,,,,111,0,,,,,,,,,,,,,12,8,0.375,0,
111-0109,2,0,0,4.75,0,0,0,0,0,0,0,2011,3,0,1,,,,111,0,,,,0.125,1,0.184613453363835,0.333333333333333,0.0857142857142857,0.1,0.10371223969051,0,0,7,6,0.404761904761905,0,0
111-0109,3,0,0,4.75,,,,0,,,,2012,3,0,,,,,111,0,,,,0,0,0.485615795765003,0,0.0645161290322581,0,0,0,0,0,0,0,0,0
111-0109,4,0,0,4.5,0,0,0,0,0,0,0,2013,3,0,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,4,3,0.25,0,0
111-0110,1,,0,3.5,1,1,1,1,,1,1,2010,1,1,1,,,,111,1,1,1,1,,,,,,,,,,8,4,0.4,1,
111-0110,2,,0,3.5,1,1,1,1,0,1,1,2011,1,4,1,,,,111,1,1,1,1,0.75,3,0.130508077462527,0.666666666666667,0.75,0.75,0.734513274336283,0,0,3,4,0.2,4,0.25
111-0110,3,,0,3.5,1,1,1,1,,,,2012,1,0,,,,,111,1,1,1,1,0.5,2,0.272966502891004,0.333333333333333,0.428571428571429,0.5,0.6,0,0,4,0,0,0,1
111-0110,4,,0,3.5,1,1,1,1,,,,2013,1,0,,,,,111,1,1,1,1,0,0,0.0871048345313653,0,0,0,0,0,0,2,0,0,0,0
111-0112,1,,0,5,0,0,0,0,0,0,0,2010,4,0,1,,,,111,1,,,,,,,,,,,,,0,0,0,0,
111-0112,2,,0,4.5,0,0,0,0,0,0,0,2011,7,0,1,,,,111,1,,,,0,0,0.0836027468634207,0,0,0,0,0,0,1,0,0,0,0
111-0112,3,,0,4.75,,,,0,,,,2012,7,0,,,,,111,1,,,,0,0,0.469219365531928,0,0,0,0,0,0,0,0,0,0,0
111-0112,4,,0,4.75,,,,0,,,,2013,7,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0117,1,1,1,4,1,,,,,,,2010,5,2,1,,1,,111,,1,2,2,,,,,,,,,,2,1,0.5,2,
111-0117,2,1,1,4.5,1,1,1,0,0,0,0,2011,5,0,1,,1,,111,1,1,2,2,0,0,0.141634843805229,0,0,0,0,0,0,6,1,1,0,1
111-0117,3,1,1,3.5,1,1,1,0,0,1,0,2012,4,1,1,,1,,111,1,1,2,2,0,0,0.204747191446684,0,0,0,0,0,0,2,5,0.333333333333333,1,0
111-0117,4,1,1,3.5,1,1,1,0,1,1,0,2013,4,5,1,,1,,111,1,1,2,2,0.8,4,0.211210754872685,0.8,0.56,0.826086956521739,1,1,1,3,1,1,5,0.2
111-0120,1,1,1,4.5,0,0,0,,,,,2010,2,0,1,,,,111,,,4,,,,,,,,,,,7,3,0.5,0,
111-0120,2,1,1,4,,0,0,,,,,2011,2,0,1,,,,111,,,4,,0,0,0.260294061813789,0,0.230769230769231,0,0,0,0,3,2,0.333333333333333,0,0
111-0120,3,1,1,4.5,0,0,0,0,0,1,0,2012,5,3,1,,,1,111,1,,4,,0,0,0.341629088176486,0,0.2,0,0,0,0,3,3,0.333333333333333,3,0
111-0120,4,1,1,3,0,1,0,0,1,1,0,2013,5,1,1,,,1,111,1,,4,,0,0,0.210916389086751,0,0.25,0,0,0,0,1,1,1,1,1
111-0122,1,0,1,4.5,1,1,1,0,0,1,1,2010,4,2,1,,,,111,1,1,1,1,,,,,,,,,,6,10,0.227272727272727,2,
111-0122,2,0,1,3.5,1,1,1,0,0,1,0,2011,4,3,1,1,,1,111,1,1,1,1,0.7,7,0.252284565861872,0.7,0.431372549019608,0.576271186440678,0.94553706505295,0,1,5,7,0.25,3,0.2
111-0122,3,0,1,4.5,1,1,1,0,0,0,0,2012,4,3,1,1,,1,111,1,1,1,1,0.428571428571429,3,0.310074219164315,0.6,0.266666666666667,0.388888888888889,0.586666666666667,0,1,4,9,0.266666666666667,3,0.428571428571429
111-0122,4,0,1,4.5,1,1,1,0,1,0,0,2013,4,3,1,1,,1,111,1,1,1,1,0.444444444444444,4,0.21525237939143,0.428571428571429,0.346938775510204,0.339285714285714,0.304282868525896,0.2,0.333333333333333,1,11,0.159090909090909,3,0.333333333333333
111-0123,1,0,1,5,0,0,0,0,0,1,0,2010,4,0,1,,,,111,1,,,,,,,,,,,,,8,11,0.242424242424242,0,
111-0123,2,0,1,5,0,0,0,0,0,1,1,2011,4,0,1,,,,111,1,,,,0,0,0.118322962496181,0,0.0163934426229508,0,0,0,0,5,12,0.288461538461539,0,0
111-0123,3,0,1,5,,,,0,,,,2012,4,0,,,,,111,1,,,,0,0,0.32587687321894,0,0.0895522388059701,0,0,0,0,0,0,0,0,0
111-0123,4,0,1,5,0,0,0,0,0,0,1,2013,4,1,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,1,11,0.113636363636364,1,0
111-0124,1,1,0,3.5,0,0,0,,,,,2010,3,0,1,1,,,111,,,3,4,,,,,,,,,,5,3,0.416666666666667,0,
111-0124,2,1,0,3.5,0,0,0,0,0,1,1,2011,3,0,1,1,,,111,1,,3,4,0.333333333333333,1,0.118868548269661,0.333333333333333,0.333333333333333,0.176470588235294,0.304347826086957,0,0,3,2,0.666666666666667,0,0
111-0124,3,1,0,3.5,0,1,0,0,0,0,0,2012,3,3,1,1,,,111,1,,3,4,0.5,1,0.372493878037355,0.5,0.2,0.181818181818182,0.530120481927711,0,0,3,8,0.25,3,0
111-0124,4,1,0,3,0,1,1,0,1,0,0,2013,3,0,1,1,,,111,1,,3,4,0.375,3,0.202150732013708,0.375,0.361111111111111,0.375,0.452941176470588,0,0,5,1,1,0,0.375
111-0126,1,,1,5,0,0,0,0,0,0,1,2010,5,0,1,1,1,1,111,1,,,,,,,,,,,,,7,13,0.252747252747253,0,
111-0126,2,,1,5,0,0,0,0,0,0,1,2011,5,0,1,1,1,1,111,1,,,,0.0769230769230769,1,0.118324894366608,0,0.078125,0.0555555555555556,0.0290725612686209,0,0,5,4,0.4,0,0
111-0126,3,,1,5,,,,0,,,,2012,5,0,,,,,111,1,,,,0.25,1,0.308754318046978,0,0.181818181818182,0.222222222222222,0.179775280898876,0.5,0,0,0,0,0,0
111-0126,4,,1,5,,,,0,,,,2013,5,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,5,0,0,0,0
111-0128,1,1,1,4,1,1,,0,0,0,1,2010,2,0,1,,,,111,1,1,1,2,,,,,,,,,,0,4,0.2,0,
111-0128,2,1,1,4,1,1,1,0,0,1,1,2011,2,1,1,,,,111,1,1,1,2,0,0,0.168829497395493,0,0.210526315789474,0,0,0,0,0,3,0.25,1,0
111-0128,3,1,1,3.5,1,1,1,0,0,1,1,2012,2,3,1,,,,111,1,1,1,2,0,0,0.217876414580369,0,0,0,0,0,0,2,5,0.266666666666667,3,0.333333333333333
111-0128,4,1,1,3,1,1,1,0,0,1,1,2013,2,5,1,,,,111,1,1,1,2,0.4,2,0.27222883531145,0,0.37037037037037,0.304347826086957,0.402075226977951,0,0,0,2,0.333333333333333,5,0.6
111-0130,1,1,0,2.5,0,1,0,0,,,0,2010,2,0,1,,,,111,1,,1,,,,,,,,,,,0,7,0.303571428571429,0,
111-0130,2,1,0,1.5,0,1,0,0,0,1,0,2011,2,0,1,,,,111,1,,1,,0.142857142857143,1,0.170934487327521,0.166666666666667,0.131578947368421,0.036144578313253,0.0935516204477113,0,0,1,8,0.222222222222222,0,0
111-0130,3,1,0,1.83333333333333,,1,,0,,,,2012,2,0,,,,,111,1,,1,,0,0,0.658177143497688,0,0.0638297872340426,0,0,0,0,7,0,0,0,0
111-0130,4,1,0,1.5,0,1,0,0,0,0,0,2013,2,0,1,,,,111,0,,1,,0,0,0.181868351171643,0,0,0,0,0,0,2,7,0.196428571428571,0,0
111-0134,1,0,1,4.5,0,0,0,0,0,0,1,2010,3,0,1,,,1,111,1,,4,,,,,,,,,,,7,10,0.227272727272727,0,
111-0134,2,0,1,4.5,0,0,0,0,0,0,0,2011,3,0,1,,,1,111,1,,4,,0,0,0.121609533457119,0,0,0,0,0,0,6,11,0.128787878787879,0,0
111-0134,3,0,1,4.5,,,,0,,,,2012,3,0,,,,,111,1,,4,,0.363636363636364,4,0.272200280909505,0.142857142857143,0.23728813559322,0.295774647887324,0.301824212271973,0.666666666666667,0,0,0,0,0,0
111-0134,4,0,1,4.5,0,1,0,0,1,1,0,2013,3,0,1,,,,111,1,,4,,0,0,0.262343199778715,0,0,0,0,0,0,5,8,0.222222222222222,0,0
111-0135,1,,1,5,1,1,0,1,0,0,0,2010,4,0,1,,,1,111,1,1,1,,,,,,,,,,,4,2,1,0,
111-0135,2,,1,5,1,1,0,0,0,0,0,2011,4,0,1,,,,111,1,1,1,,0,0,0.116861023931574,0,0,0,0,0,0,4,4,0.75,0,0
111-0135,3,,1,5,1,1,,0,,,,2012,4,0,,,,,111,1,1,1,,0,0,0.359384184612239,0,0,0,0,0,0,3,0,0,0,0
111-0135,4,,1,5,1,1,,0,,,,2013,4,0,,,,,111,1,1,1,,0,0,0.231492762793695,0,0,0,0,0,0,0,0,0,0,0
111-0136,1,,1,5,0,0,0,0,0,0,0,2010,4,1,1,,1,,111,1,,,,,,,,,,,,,9,0,0,1,
111-0136,2,,1,5,0,0,0,0,0,0,0,2011,3,0,1,,1,,111,1,,,,0,0,0.136126291357129,0,0,0,0,0,0,9,2,0.666666666666667,0,0
111-0136,3,,1,5,,,,0,,,,2012,3,0,,,,,111,1,,,,0.5,1,0.254816864644097,0.5,0.4,0.666666666666667,0.545454545454545,1,0,0,0,0,0,0
111-0136,4,,1,5,,,,0,,,,2013,3,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0141,1,,1,5,0,0,0,0,0,0,0,2010,4,0,1,1,,1,111,1,,,,,,,,,,,,,8,5,0.6,0,
111-0141,2,,1,5,0,0,0,0,0,0,0,2011,4,0,1,,,1,111,1,,,,0,0,0.304023303917691,0,0,0,0,0,0,6,8,0.305555555555556,0,0
111-0141,3,,1,5,,,,0,,,,2012,4,0,,,,,111,1,,,,0,0,0.365229425220261,0,0.0612244897959184,0,0,0,0,0,0,0,0,0
111-0141,4,,1,5,,,,0,,,,2013,4,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,5,0,0,0,0
111-0143,1,,1,4.5,0,0,0,0,0,0,0,2010,5,0,1,,,,111,1,,,,,,,,,,,,,10,9,0.355555555555556,0,
111-0143,2,,1,4,0,0,0,0,0,0,0,2011,6,0,1,,,,111,1,,,,0.111111111111111,1,0.172745062653817,0.125,0.0625,0.0819672131147541,0.115923566878981,0,0,2,3,0.5,0,0
111-0143,3,,1,4.25,,,,0,,,,2012,6,0,,,,,111,1,,,,0,0,0.387398616574171,0,0.0344827586206897,0,0,0,0,0,0,0,0,0
111-0143,4,,1,4.25,,,,0,,,,2013,6,0,,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,7,0,0,0,0
111-0144,1,1,1,4.5,0,0,0,1,1,1,0,2010,3,2,1,,,,111,1,,,,,,,,,,,,,6,5,0.433333333333333,2,
111-0144,2,1,1,4.5,0,0,0,0,0,1,0,2011,3,1,1,,,,111,1,,,,0.2,1,0.267382288591876,0.2,0.114285714285714,0.269230769230769,0.0566441888139627,0,0,5,5,0.366666666666667,1,0.4
111-0144,3,1,1,4,0,0,0,1,0,1,0,2012,3,0,1,,,,111,1,,,,0,0,0.30803523609298,0,0.04,0,0,0,0,2,3,0.416666666666667,0,0.2
111-0144,4,1,1,5,0,0,0,1,1,1,0,2013,3,0,1,,,,111,1,,,,0,0,0.214224303502916,0,0.142857142857143,0,0,0,0,1,3,0.333333333333333,0,0
111-0145,1,,1,3.5,0,0,0,0,0,1,1,2010,,1,1,,,,111,0,,,,,,,,,,,,,6,4,0.65,1,
111-0145,2,,1,3.5,0,0,0,0,0,1,1,2011,4,0,1,,,1,111,0,,,,0.25,1,0.117966872339206,0.25,0.125,0.178571428571429,0.224489795918367,0,0,4,4,0.45,0,0.25
111-0145,3,,1,3.5,,,,0,,,,2012,4,0,,,,,111,0,,,,0.25,1,0.245520403809475,0.25,0.111111111111111,0.1,0.153733528550512,0,0,0,0,0,0,0
111-0145,4,,1,3.5,,,,0,,,,2013,4,0,,,,,111,0,,,,0,0,0.262343199778715,0,0,0,0,0,0,0,0,0,0,0
111-0148,1,0,0,4.5,0,0,0,,,,,2010,4,0,1,,,,111,,,,,,,,,,,,,,4,13,0.120879120879121,0,
111-0148,2,0,0,4.75,0,0,0,0,0,0,0,2011,4,0,1,,,1,111,1,,,,0.0769230769230769,1,0.442560955093842,0.125,0.148648648648649,0.0714285714285714,0.0728586107046113,0,0,2,11,0.159090909090909,0,0
111-0148,3,0,0,4.75,,,,0,,,,2012,4,0,,,,,111,1,,,,0.272727272727273,3,0.438782556927988,0.4,0.285714285714286,0.35,0.390505675954592,0.5,0,5,0,0,0,0
111-0148,4,0,0,5,0,0,0,0,0,0,0,2013,4,0,1,,,,111,1,,,,0,0,0.16353897859023,0,0,0,0,0,0,4,11,0.143939393939394,0,0
111-0149,1,1,1,3,0,1,0,0,0,1,0,2010,5,2,1,,,,111,1,4,1,4,,,,,,,,,,3,3,0.583333333333333,2,
111-0149,2,1,1,2.5,0,1,0,0,0,1,0,2011,5,2,1,,,,111,1,4,1,4,0,0,0.159257872891535,0,0,0,0,0,0,5,2,0.666666666666667,2,0.666666666666667
111-0149,3,1,1,2.66666666666667,,1,,0,,,,2012,5,0,,,,,111,1,4,1,4,0,0,0.246782313423548,0,0,0,0,0,0,5,0,0,0,1
111-0149,4,1,1,2.5,1,1,1,0,1,1,0,2013,5,0,1,,,1,111,1,4,1,4,0,0,0.187317793212357,0,0,0,0,0,0,3,2,0.5,0,0
111-0150,1,0,0,4.5,0,0,0,0,0,1,0,2010,6,0,1,1,,,111,1,,4,,,,,,,,,,,9,3,0.25,0,
111-0150,2,0,0,4.5,0,0,0,1,0,1,0,2011,6,0,1,,,,111,1,,4,,0.333333333333333,1,0.118700372670892,0.333333333333333,0.461538461538462,0.533333333333333,0.489795918367347,0,0,8,5,0.3,0,0
111-0150,3,0,0,4.5,,,,1,,,,2012,6,0,,,,,111,1,,4,,0.2,1,0.260149029861432,0.2,0.16,0.0454545454545455,0.241206030150754,0,0,0,0,0,0,0
111-0150,4,0,0,4.5,0,1,0,0,1,1,0,2013,6,0,1,1,,,111,1,,4,,0,0,0.262343199778715,0,0,0,0,0,0,5,9,0.188888888888889,0,0
111-0154,1,1,1,2.5,0,,,,,,,,,0,,,,,111,,,3,3,,,,,,,,,,4,0,0,0,
111-0154,2,1,1,2.5,0,,,,,,,2011,,0,,,,,111,,,3,3,0,0,0.129586310661309,0,0,0,0,0,0,4,0,0,0,0
111-0154,3,1,1,2.5,0,1,1,0,0,1,1,2012,,2,1,1,1,1,111,1,,3,3,0,0,0.0779950322333398,0,0,0,0,0,0,1,7,0.142857142857143,2,0
111-0154,4,1,1,2.5,0,1,1,0,0,1,1,2013,,3,1,,,,111,1,,3,3,0.428571428571429,3,0.213589297716701,0,0.478260869565217,0.529411764705882,0.302325581395349,0,0,0,0,0,3,0.285714285714286
111-0155,1,1,1,3,0,0,0,0,0,1,1,2010,4,0,1,,,,111,1,,4,4,,,,,,,,,,3,6,0.19047619047619,0,
111-0155,2,1,1,3.25,0,0,0,0,0,0,1,2011,4,0,1,,,,111,1,,4,4,0,0,0.389453093731313,0,0.0606060606060606,0,0,0,0,0,5,0.166666666666667,0,0
111-0155,3,1,1,3.25,,,,0,,,,2012,4,0,,,,,111,1,,4,4,0.4,2,0.151532985269383,0.4,0.222222222222222,0.421052631578947,0.154829545454545,0,0,1,0,0,0,0
111-0155,4,1,1,3.5,0,1,1,0,1,0,0,2013,4,1,1,,,,111,1,,4,4,0,0,0.251597623677704,0,0,0,0,0,0,3,5,0.333333333333333,1,0
111-0156,1,,1,5,0,0,0,0,1,0,0,2010,3,0,1,,,1,111,1,,2,,,,,,,,,,,11,4,0.7,0,
111-0156,2,,1,4.5,0,1,0,0,0,0,0,2011,4,0,1,1,,,111,1,,2,,0,0,0.118404244620475,0,0,0,0,0,0,8,1,0.5,0,0
111-0156,3,,1,4.75,,1,,0,,,,2012,4,0,,,,,111,1,,2,,0,0,0.349580453475393,0,0,0,0,0,0,0,0,0,0,0
111-0156,4,,1,4.75,,1,,0,,,,2013,4,0,,,,,111,1,,2,,0,0,0.262343199778715,0,0,0,0,0,0,1,0,0,0,0
111-0157,1,0,1,5,0,0,0,0,0,1,1,2010,4,0,1,,,,111,1,,,,,,,,,,,,,7,7,0.339285714285714,0,
111-0157,2,0,1,5,0,0,0,0,0,0,0,2011,4,0,1,,,,111,1,,,,0,0,0.116637899354788,0,0.0555555555555556,0,0,0,0,5,4,0.55,0,0
111-0157,3,0,1,5,,,,0,,,,2012,4,0,,,,,111,1,,,,0,0,0.311269487344253,0,0.0909090909090909,0,0,0,0,0,0,0,0,0
111-0157,4,0,1,5,0,0,0,0,0,0,0,2013,4,0,1,,,,111,1,,,,0,0,0.262343199778715,0,0,0,0,0,0,1,3,0.25,0,0
111-0163,1,,0,4.5,0,1,0,0,0,1,1,2010,3,0,1,,,,111,1,,1,,,,,,,,,,,4,1,1,0,
111-0163,2,,0,4,0,1,0,0,0,1,1,2011,3,0,1,,,,111,1,,1,,0,0,0.168845016059336,0,0,0,0,0,0,5,2,0.833333333333333,0,0
111-0163,3,,0,3.5,0,1,0,0,0,0,1,2012,3,0,1,,,,111,1,,1,,0,0,0.274541123302849,0,0,0,0,0,0,4,2,0.833333333333333,0,0
111-0163,4,,0,4,,1,,0,,,,2013,3,0,,,,,111,1,,1,,0,0,0.174719679922324,0,0,0,0,0,0,0,0,0,0,0
111-0167,1,,1,4.5,0,0,0,0,0,0,1,2010,6,0,1,,1,1,111,1,,,,,,,,,,,,,5,8,0.125,0,
111-0167,2,,1,4,0,0,0,0,0,0,0,2011,7,0,1,,,1,111,1,,,,0.375,3,0.104937655799938,0.428571428571429,0.282608695652174,0.363636363636364,0.508008240845351,1,0,2,4,0.25,0,0
111-0167,3,,1,4.25,,,,0,,,,2012,7,0,,,,,111,1,,,,0.25,1,0.310603184579593,0.333333333333333,0.3,0.0625,0.294117647058823,0,0,4,0,0,0,0
111-0167,4,,1,4.25,,,,0,,,,2013,7,0,,,,,111,1,,,,0,0,0.138392256311547,0,0,0,0,0,0,3,0,0,0,0
111-0169,1,0,0,3.5,0,0,0,0,0,0,1,2010,4,4,1,,,,111,1,,,,,,,,,,,,,4,4,0.3,4,
